user_id,merchant_id,amount,hour,country,channel,device_type,merchant_category,currency,is_high_risk_country,is_international,card_present,velocity_24h,label
43776,813,69.07,19,JP,online,card,restaurant,USD,0,0,0,0,0
22967,4532,56.01,13,PL,online,ios,grocery,EUR,0,0,0,0,0
18197,655,59.26,23,ES,pos,ios,restaurant,JPY,0,0,1,0,0
35475,1717,21.8,16,US,online,web,fashion,JPY,0,1,0,2,0
9544,1670,28.48,18,ES,pos,android,travel,CAD,0,0,1,1,0
47867,393,17.28,14,US,online,web,utilities,USD,0,1,0,1,0
37973,181,15.11,12,US,mobile,ios,grocery,EUR,0,0,0,0,0
19730,4820,19.31,7,SE,online,web,electronics,USD,0,0,0,1,0
3710,1342,51.12,21,US,pos,ios,fashion,USD,0,0,1,2,0
21317,978,11.23,13,DE,pos,android,restaurant,USD,0,0,1,0,0
35795,2111,157.13,11,CA,pos,web,grocery,EUR,0,0,1,2,0
31585,4530,89.61,11,JP,pos,android,travel,AUD,0,0,1,1,0
13249,299,73.6,17,AU,pos,android,grocery,USD,0,0,1,1,0
6760,3496,67.89,14,US,online,web,electronics,GBP,0,0,0,1,0
18,2449,15.47,12,IT,pos,android,digital,USD,0,0,1,0,0
31685,2468,28.63,19,CA,online,android,grocery,AUD,0,1,0,0,0
2687,173,18.87,16,SE,pos,web,utilities,USD,0,0,1,1,0
42572,1160,87.97,9,US,pos,ios,grocery,USD,0,0,1,4,0
5461,4410,26.66,3,NL,online,ios,electronics,USD,0,0,0,1,0
34784,1633,79.73,18,US,online,ios,grocery,JPY,0,1,0,2,0
4898,3240,17.49,13,AU,pos,web,grocery,GBP,0,0,1,0,0
47528,3795,61.76,16,CA,online,web,utilities,USD,0,0,0,0,0
13454,3432,41.52,12,ES,mobile,android,fashion,USD,0,0,0,1,0
33244,2694,25.21,11,IT,mobile,android,grocery,EUR,0,0,0,0,0
16661,2916,72.9,4,US,online,web,fashion,EUR,0,0,0,0,0
32354,456,40.94,8,IN,pos,android,restaurant,USD,0,0,1,0,0
42386,4791,82.32,14,US,mobile,android,fuel,AUD,0,1,0,0,0
14942,4602,27.04,5,US,online,android,fashion,CAD,0,0,0,2,0
42348,1391,62.27,17,CA,online,ios,electronics,USD,0,1,0,1,0
11564,1173,140.1,21,US,pos,web,grocery,USD,0,0,1,2,0
47718,2203,25.01,17,IN,pos,ios,fuel,USD,0,0,1,1,0
7518,3027,76.98,16,DE,atm,card,grocery,CAD,0,0,1,0,0
11806,2417,86.3,19,US,online,ios,electronics,USD,0,0,0,2,0
5002,306,11.89,13,US,pos,web,restaurant,USD,0,0,1,1,0
31791,1944,40.69,17,ES,mobile,card,electronics,USD,0,0,0,1,0
6463,2881,71.77,13,US,pos,android,fashion,EUR,0,0,1,1,0
45562,556,10.66,15,US,mobile,android,fashion,GBP,0,0,0,0,0
45478,3473,17.33,8,DE,pos,android,digital,USD,0,0,1,2,0
26308,1484,39.22,20,GB,pos,ios,fuel,USD,0,1,1,0,0
9928,910,16.23,19,ES,mobile,ios,restaurant,EUR,0,0,0,0,0
45771,283,175.5,7,IN,pos,android,restaurant,USD,0,0,1,2,0
49772,2138,83.28,18,US,online,android,restaurant,USD,0,1,0,0,0
33877,432,51.59,18,US,pos,android,fuel,USD,0,0,1,0,0
47653,823,50.35,6,IN,online,web,electronics,USD,0,0,0,1,0
32691,4249,516.78,8,US,pos,web,grocery,USD,0,0,1,1,0
38968,255,54.56,12,MX,pos,ios,restaurant,USD,0,0,1,0,0
31029,4877,26.3,8,US,online,ios,digital,USD,0,0,0,0,0
48373,1001,135.23,9,IN,mobile,web,restaurant,EUR,0,0,0,0,0
29598,1702,17.89,14,US,mobile,web,fuel,EUR,0,0,0,0,0
14940,1872,13.96,19,US,online,android,grocery,USD,0,0,0,0,0
30951,2671,92.95,21,JP,pos,web,grocery,EUR,0,0,1,4,0
9599,644,26.27,0,US,pos,ios,travel,USD,0,0,1,2,0
34872,2279,23.51,14,US,pos,web,fuel,GBP,0,0,1,0,0
3225,701,7.43,7,US,online,ios,electronics,EUR,0,0,0,0,0
44755,4845,31.26,17,DE,pos,android,fuel,EUR,0,0,1,1,0
41264,527,15.02,16,CA,mobile,android,gaming,USD,0,1,0,2,0
24697,1384,18.21,8,US,pos,card,fashion,USD,0,0,1,0,0
44427,822,53.67,21,US,online,ios,electronics,USD,0,0,0,2,0
19187,3750,36.76,15,IN,mobile,web,digital,GBP,0,0,0,4,0
4286,786,47.25,13,CA,pos,ios,utilities,USD,0,0,1,3,0
2608,4972,52.46,12,DE,mobile,web,restaurant,USD,0,0,0,1,0
20664,647,129.4,7,GB,online,web,digital,USD,0,0,0,3,0
2562,2195,39.74,19,US,pos,android,grocery,USD,0,0,1,1,0
42233,2603,79.8,22,US,mobile,card,restaurant,EUR,0,0,0,3,1
27848,51,58.51,13,US,online,web,gaming,EUR,0,0,0,2,0
8793,2719,42.63,18,GB,pos,web,utilities,EUR,0,1,1,2,0
9227,3344,20.85,6,CA,pos,web,digital,USD,0,0,1,0,0
48721,258,11.44,9,CH,online,web,grocery,USD,0,0,0,0,0
22392,1431,23.41,22,US,online,card,grocery,JPY,0,0,0,1,0
35654,355,44.77,12,US,pos,web,travel,USD,0,0,1,2,0
42546,2454,46.13,15,US,online,web,electronics,EUR,0,0,0,1,0
36160,308,20.7,22,US,pos,ios,fuel,AUD,0,0,1,0,0
3877,748,22.62,3,US,online,ios,restaurant,EUR,0,0,0,2,0
19574,442,31.21,16,US,online,card,fashion,USD,0,0,0,2,0
46154,101,53.96,18,US,mobile,web,gaming,EUR,0,0,0,2,0
36068,4792,144.87,17,CA,mobile,ios,fashion,USD,0,0,0,0,0
11432,326,32.62,17,FR,mobile,ios,grocery,JPY,0,0,0,2,0
34607,4391,13.49,22,IN,mobile,android,grocery,USD,0,0,0,1,0
44764,81,20.17,18,JP,online,ios,restaurant,USD,0,0,0,4,0
22842,4037,68.22,9,US,online,android,fashion,USD,0,1,0,0,0
29248,2214,20.71,14,IT,mobile,web,electronics,USD,0,0,0,6,0
31809,1413,42.71,15,PL,online,web,utilities,USD,0,0,0,0,0
22157,1269,23.26,15,US,online,web,electronics,EUR,0,0,0,0,0
35974,750,78.97,10,IT,pos,web,electronics,USD,0,0,1,0,0
20059,2607,55.81,7,GB,online,web,digital,USD,0,0,0,2,0
15731,3779,13.22,7,ES,online,web,grocery,USD,0,0,0,1,0
5346,4702,172.07,13,AU,mobile,web,utilities,GBP,0,0,0,2,0
35934,1081,51.84,0,CA,online,web,grocery,EUR,0,0,0,0,0
28100,1556,41.43,13,FR,pos,web,fashion,EUR,0,0,1,1,0
45845,4584,58.35,21,US,online,card,fashion,USD,0,1,0,2,0
6549,2890,14.54,11,US,pos,ios,grocery,USD,0,0,1,0,0
43398,2132,85.84,12,CH,pos,web,grocery,USD,0,0,1,2,0
2557,2023,116.3,1,US,online,web,gaming,USD,0,0,0,3,1
33313,1094,32.2,18,US,pos,ios,fashion,USD,0,0,1,0,0
15520,2671,45.14,4,GB,online,android,electronics,USD,0,0,0,2,0
31837,4864,25.83,15,US,pos,android,grocery,USD,0,0,1,1,0
48906,2965,24.8,16,US,online,android,restaurant,USD,0,0,0,0,0
43850,820,146.63,17,US,mobile,ios,grocery,USD,0,0,0,0,0
20401,4124,86.36,22,US,online,ios,restaurant,GBP,0,0,0,4,0
20242,1425,13.43,10,US,mobile,android,grocery,EUR,0,0,0,1,0
47533,2034,46.52,6,GB,pos,web,grocery,USD,0,0,1,2,0
4834,2328,78.06,19,US,mobile,ios,fashion,USD,0,0,0,1,0
9083,1492,135.48,18,NL,mobile,ios,fashion,USD,0,0,0,4,0
24141,4470,56.73,9,IT,pos,card,utilities,GBP,0,0,1,2,0
32456,2852,28.61,11,ES,pos,web,fashion,USD,0,0,1,3,0
10349,3988,84.54,20,DE,online,android,digital,EUR,0,0,0,0,0
5114,2196,38.45,22,CA,online,card,grocery,USD,0,0,0,3,0
593,4818,60.39,18,NL,online,card,utilities,GBP,0,0,0,3,0
37134,4464,17.88,6,AU,online,web,travel,AUD,0,1,0,0,0
13889,87,15.79,12,ES,online,android,fashion,GBP,0,0,0,1,0
2549,4458,51.87,8,US,mobile,web,fashion,GBP,0,0,0,1,0
32821,480,25.43,7,US,mobile,card,utilities,USD,0,0,0,1,0
30651,4901,81.32,13,DE,pos,ios,digital,USD,0,0,1,0,0
15032,3746,41.1,23,AU,pos,card,utilities,USD,0,1,1,1,0
6039,925,52.61,19,JP,online,android,grocery,USD,0,0,0,4,0
44974,4246,26.99,9,DE,online,web,fashion,EUR,0,0,0,0,0
20873,3543,75.6,18,GB,atm,android,grocery,USD,0,0,1,0,0
11357,4545,110.12,9,AU,pos,web,digital,EUR,0,1,1,0,0
38115,3107,154.7,6,US,mobile,android,fashion,USD,0,0,0,2,0
12865,4878,12.63,9,US,pos,android,grocery,USD,0,0,1,2,0
12352,3315,22.59,3,NL,online,ios,grocery,USD,0,0,0,1,0
29820,2420,64.98,11,MX,pos,card,fuel,CAD,0,0,1,0,0
158,1496,70.31,10,NL,online,android,utilities,EUR,0,0,0,1,0
46795,4163,162.02,9,ES,online,card,fashion,USD,0,0,0,2,0
49174,4545,11.1,19,ES,pos,web,grocery,USD,0,0,1,0,0
15399,1442,124.59,20,DE,mobile,card,electronics,JPY,0,0,0,0,0
35235,184,49.14,8,US,pos,web,restaurant,GBP,0,1,1,1,0
42743,1655,34.55,17,ES,mobile,ios,fashion,GBP,0,0,0,1,0
48155,3081,11.07,8,US,pos,ios,grocery,EUR,0,0,1,1,0
31889,487,93.64,16,IN,mobile,web,utilities,EUR,0,0,0,0,0
15595,1810,32.26,13,CA,online,android,grocery,EUR,0,0,0,1,0
34665,2299,23.54,14,US,online,web,grocery,USD,0,0,0,1,0
46171,1489,79.2,11,US,online,web,fashion,USD,0,0,0,0,0
30428,4412,27.14,20,IN,mobile,ios,electronics,EUR,0,0,0,1,0
47217,2823,142.73,17,CA,pos,android,grocery,EUR,0,0,1,0,0
20403,2561,46.52,5,US,mobile,web,grocery,USD,0,0,0,0,0
44217,3701,67.04,6,US,pos,android,utilities,USD,0,0,1,2,0
29574,2512,26.11,19,NL,pos,web,fuel,CAD,0,0,1,2,0
8774,2606,72.52,2,US,mobile,ios,fashion,USD,0,0,0,3,0
16292,93,66.19,7,FR,pos,card,fashion,USD,0,0,1,0,0
41687,887,15.63,2,US,pos,web,fuel,EUR,0,0,1,1,0
24970,2932,593.33,16,US,mobile,web,digital,USD,0,0,0,4,1
20744,4608,17.16,13,GB,pos,web,fashion,USD,0,0,1,5,0
19066,1640,73.82,18,AU,pos,android,grocery,USD,0,1,1,0,0
1141,1471,47.89,22,US,online,ios,restaurant,EUR,0,0,0,0,0
28423,957,43.15,18,SE,online,ios,restaurant,EUR,0,0,0,0,0
6757,1569,67.04,15,US,online,ios,fashion,CAD,0,0,0,1,0
43812,1395,13.96,21,US,pos,ios,electronics,GBP,0,1,1,1,0
21577,3479,32.38,8,US,pos,web,grocery,EUR,0,0,1,1,0
23925,1668,40.78,0,NL,online,ios,restaurant,EUR,0,0,0,1,0
25205,2376,38.38,10,ES,pos,ios,fashion,JPY,0,0,1,0,0
5308,4142,81.04,10,IN,pos,web,electronics,CAD,0,0,1,1,0
1515,2633,59.93,22,JP,online,web,digital,USD,0,0,0,1,0
44254,2766,170.58,20,CH,pos,web,fuel,USD,0,0,1,2,0
11397,4853,50.45,10,US,online,web,travel,USD,0,0,0,1,0
31779,1536,44.7,15,PL,online,ios,utilities,USD,0,0,0,0,0
1666,2432,6.49,9,US,pos,web,restaurant,USD,0,0,1,1,0
18305,4966,18.41,10,GB,online,ios,restaurant,USD,0,0,0,0,0
49932,3332,132.95,20,US,pos,web,grocery,USD,0,0,1,1,0
391,2639,21.68,16,US,pos,android,fuel,USD,0,0,1,2,0
41513,2870,23.52,20,CA,online,card,digital,USD,0,0,0,1,0
44169,3157,73.74,12,CA,pos,android,digital,GBP,0,1,1,3,0
48291,753,119.64,8,US,pos,android,utilities,USD,0,0,1,0,0
11342,2447,17.06,23,US,mobile,android,grocery,USD,0,0,0,0,0
36046,3014,87.81,21,DE,pos,web,fashion,EUR,0,0,1,0,0
36877,4925,52.4,8,NL,pos,web,restaurant,USD,0,0,1,1,0
1143,958,68.04,19,US,mobile,ios,fuel,USD,0,0,0,1,0
38170,2341,15.59,12,AU,pos,web,restaurant,USD,0,0,1,2,0
47963,80,112.06,12,US,online,card,grocery,USD,0,0,0,1,0
20490,4728,39.85,19,US,online,android,fuel,JPY,0,0,0,1,0
47189,2667,7.43,14,SE,pos,android,fuel,USD,0,0,1,0,0
19188,2131,28.87,10,GB,online,card,grocery,EUR,0,0,0,1,0
722,4077,202.83,9,US,online,ios,digital,USD,0,0,0,2,0
26474,1265,110.14,12,DE,pos,android,gaming,GBP,0,0,1,0,0
8255,4672,24.13,10,US,online,card,digital,USD,0,0,0,2,0
42638,3837,105.96,15,JP,mobile,ios,grocery,USD,0,0,0,1,0
37676,549,146.07,12,CA,mobile,web,grocery,EUR,0,0,0,0,0
16265,2235,51.21,6,IN,pos,android,fuel,AUD,0,0,1,1,0
498,3278,69.64,21,US,online,android,fashion,USD,0,0,0,3,0
5115,2065,21.45,16,CA,online,card,restaurant,USD,0,0,0,2,0
42332,3219,8.29,13,IN,online,web,restaurant,USD,0,0,0,1,0
30983,3635,31.37,20,US,mobile,ios,fuel,EUR,0,0,0,0,0
3156,1718,22.64,6,US,online,ios,restaurant,USD,0,1,0,0,0
24093,127,131.35,16,FR,pos,web,restaurant,USD,0,0,1,0,0
26361,2554,24.67,13,GB,pos,android,gaming,USD,0,0,1,2,0
4488,2475,51.81,9,US,online,android,grocery,USD,0,0,0,1,0
28912,3444,156.3,19,NL,online,ios,fuel,EUR,0,0,0,1,0
22841,1670,23.92,21,US,online,card,grocery,USD,0,0,0,3,0
5689,1395,268.67,18,US,mobile,web,restaurant,GBP,0,1,0,2,0
30288,955,10.0,11,DE,online,card,fuel,EUR,0,0,0,3,0
18287,4204,150.73,6,NL,pos,web,electronics,EUR,0,1,1,1,0
18386,4266,31.16,12,US,mobile,android,travel,CAD,0,0,0,1,0
6365,3027,55.41,5,IN,online,web,grocery,EUR,0,0,0,0,0
13525,1875,74.65,8,PL,pos,web,restaurant,GBP,0,0,1,2,0
48671,3132,174.08,12,IN,pos,web,restaurant,USD,0,0,1,1,0
27613,2682,133.81,11,IN,pos,web,grocery,USD,0,0,1,2,0
22640,595,26.74,17,ES,online,android,fuel,USD,0,0,0,1,0
3315,501,79.6,11,US,pos,web,fashion,EUR,0,0,1,2,0
30350,1939,14.5,12,US,pos,ios,fashion,USD,0,0,1,2,0
19596,963,190.83,8,US,mobile,web,grocery,USD,0,0,0,0,0
29962,2052,29.98,15,US,online,web,utilities,USD,0,0,0,0,0
45020,767,78.7,1,US,pos,web,grocery,EUR,0,0,1,0,0
904,1188,28.31,15,US,pos,ios,restaurant,EUR,0,0,1,2,0
16046,4427,230.78,20,US,mobile,web,fuel,USD,0,0,0,1,0
45320,1093,38.98,12,US,online,android,digital,USD,0,0,0,0,0
26481,497,25.09,20,IN,online,web,fashion,EUR,0,0,0,0,0
18238,2050,43.21,6,NL,pos,web,utilities,USD,0,0,1,1,0
40650,1834,44.08,22,CA,online,web,utilities,USD,0,0,0,4,0
17919,3092,28.23,9,GB,pos,ios,fuel,EUR,0,0,1,4,0
46126,4740,12.61,14,US,mobile,card,grocery,GBP,0,0,0,3,0
42724,3226,66.11,9,US,pos,web,fuel,JPY,0,0,1,0,0
17583,2471,34.21,21,US,pos,ios,restaurant,USD,0,0,1,0,0
3259,353,11.24,19,AU,online,card,restaurant,CAD,0,0,0,1,0
1279,4908,50.4,16,US,pos,web,grocery,GBP,0,0,1,0,0
31674,61,19.81,16,FR,online,card,gaming,CAD,0,0,0,0,0
2924,2934,29.94,10,US,online,android,gaming,JPY,0,1,0,1,1
10188,3654,68.04,14,IN,online,web,fuel,USD,0,0,0,0,0
261,824,54.05,20,MX,online,web,digital,USD,0,0,0,1,0
19850,2883,22.9,14,US,pos,web,digital,EUR,0,0,1,0,0
16175,4774,32.67,16,GB,pos,ios,restaurant,USD,0,0,1,0,0
11411,1143,47.42,9,US,pos,android,restaurant,GBP,0,0,1,0,0
26453,3390,45.78,12,PL,pos,web,fashion,USD,0,0,1,2,0
40666,4542,23.83,16,AU,online,card,electronics,USD,0,0,0,0,0
31732,4965,241.05,18,IN,mobile,ios,restaurant,USD,0,1,0,4,0
1571,2901,22.51,12,US,pos,ios,restaurant,USD,0,0,1,0,0
43833,1099,84.15,12,AU,atm,ios,fuel,EUR,0,1,1,1,0
27391,2734,34.83,6,GB,online,web,restaurant,EUR,0,0,0,1,0
14053,4713,25.93,10,US,mobile,android,restaurant,USD,0,0,0,2,0
27171,4056,13.09,22,CA,mobile,web,travel,AUD,0,0,0,0,0
10249,422,16.86,12,IN,pos,web,fashion,JPY,0,0,1,0,0
30471,2744,58.35,5,US,online,web,restaurant,JPY,0,1,0,3,0
15796,1412,13.23,9,US,mobile,android,fashion,EUR,0,0,0,1,0
12622,104,144.12,15,CH,online,card,grocery,USD,0,0,0,4,0
257,4553,29.71,23,DE,online,android,grocery,USD,0,0,0,1,0
28507,3128,310.43,19,AU,pos,ios,fashion,EUR,0,0,1,0,0
25221,665,60.55,9,PL,online,ios,grocery,USD,0,0,0,2,0
8690,347,56.66,18,US,online,android,grocery,USD,0,1,0,2,0
6812,1691,32.52,19,US,online,card,electronics,EUR,0,1,0,1,0
47610,865,32.02,6,IN,pos,card,fashion,EUR,0,0,1,0,0
38242,2884,30.14,17,US,online,card,grocery,USD,0,0,0,0,0
21157,1668,17.22,22,CA,online,android,fashion,AUD,0,0,0,1,0
15033,808,34.87,17,US,online,web,digital,USD,0,0,0,0,0
6817,2179,59.72,17,IN,mobile,android,utilities,JPY,0,0,0,2,0
205,3406,42.14,21,US,mobile,web,utilities,USD,0,0,0,2,0
36235,4766,14.96,9,US,online,card,fashion,USD,0,0,0,1,0
37944,845,37.93,17,US,pos,web,grocery,GBP,0,0,1,1,0
448,2117,40.64,21,US,pos,web,digital,CAD,0,0,1,5,0
9597,3939,39.21,10,DE,online,android,grocery,USD,0,0,0,1,0
43174,154,63.89,15,GB,online,web,grocery,USD,0,0,0,0,0
20432,3214,50.48,11,US,online,android,fashion,EUR,0,0,0,1,0
172,3317,83.22,7,CA,mobile,ios,restaurant,USD,0,1,0,0,0
46196,642,68.27,8,PL,online,android,restaurant,EUR,0,0,0,0,0
18868,1945,69.55,14,ES,pos,ios,utilities,EUR,0,1,1,2,0
8408,97,34.3,12,GB,pos,card,utilities,GBP,0,0,1,1,0
36529,1273,221.58,16,US,pos,web,restaurant,USD,0,0,1,0,0
19859,482,21.04,7,MX,pos,card,electronics,USD,0,0,1,3,0
44658,4411,19.45,10,CA,online,card,electronics,EUR,0,0,0,0,0
16096,4366,68.93,12,US,pos,web,travel,USD,0,0,1,1,0
19938,3190,29.17,19,US,pos,web,travel,EUR,0,0,1,1,0
10564,4153,51.45,21,FR,pos,web,fashion,EUR,0,0,1,0,0
28341,4173,23.01,20,US,mobile,web,electronics,USD,0,0,0,1,1
45862,4206,39.54,20,US,mobile,card,fuel,USD,0,0,0,0,0
10588,4607,194.54,15,US,online,ios,grocery,USD,0,0,0,0,0
33028,4398,56.97,10,US,pos,web,restaurant,USD,0,0,1,0,0
20747,3706,30.35,6,US,mobile,web,grocery,USD,0,0,0,2,0
39690,2684,46.91,16,ES,online,android,electronics,USD,0,0,0,0,0
37706,4254,99.76,15,US,online,web,electronics,EUR,0,0,0,3,0
31258,2418,16.4,8,US,online,web,electronics,USD,0,1,0,1,0
1359,3154,24.27,16,JP,pos,web,grocery,USD,0,0,1,3,0
7325,2685,95.05,3,CA,pos,web,restaurant,USD,0,0,1,1,0
6313,4273,183.24,16,DE,atm,web,grocery,EUR,0,0,1,1,0
44327,3158,188.4,11,CA,online,android,electronics,USD,0,0,0,0,0
8405,1390,70.69,7,US,online,web,restaurant,EUR,0,1,0,0,0
9619,3963,72.58,12,US,pos,web,electronics,EUR,0,0,1,3,0
23028,2702,19.7,10,US,online,web,electronics,USD,0,0,0,0,0
21170,4779,185.86,17,DE,pos,ios,electronics,USD,0,0,1,1,0
3076,1399,18.96,17,NL,online,android,fuel,EUR,0,0,0,1,0
24331,1999,68.89,18,IT,online,android,gaming,GBP,0,0,0,3,1
29951,604,355.79,0,CA,online,web,digital,USD,0,0,0,1,1
44410,3603,53.85,10,ES,online,android,travel,EUR,0,0,0,0,0
38022,1414,27.81,10,US,pos,web,restaurant,USD,0,0,1,2,0
30109,196,114.64,13,MX,pos,web,fashion,CAD,0,0,1,1,0
1399,3080,467.45,20,US,online,web,utilities,USD,0,0,0,2,1
39144,1905,15.99,19,IN,online,android,utilities,USD,0,0,0,3,0
30452,3611,19.19,12,GB,mobile,android,electronics,USD,0,0,0,3,0
19719,4529,10.35,1,IN,online,web,restaurant,GBP,0,0,0,2,0
40597,629,54.82,15,US,online,web,electronics,EUR,0,0,0,0,0
27785,2226,143.17,9,US,online,card,utilities,CAD,0,0,0,1,0
49986,2440,163.14,15,US,online,web,restaurant,USD,0,0,0,2,0
23672,3414,160.78,13,CA,online,android,restaurant,AUD,0,0,0,1,0
25615,3095,90.87,11,GB,pos,card,fashion,EUR,0,0,1,1,0
9268,2324,38.94,7,JP,online,ios,grocery,JPY,0,0,0,3,0
23401,2456,107.87,16,US,pos,web,electronics,GBP,0,0,1,1,0
7728,1928,61.96,15,GB,mobile,web,travel,AUD,0,0,0,4,0
41674,785,73.54,4,GB,pos,web,fashion,USD,0,0,1,1,0
41061,1446,40.37,19,US,pos,web,fashion,AUD,0,1,1,0,0
5475,4932,16.55,20,IN,mobile,card,restaurant,CAD,0,0,0,3,0
23756,1224,53.55,20,ES,pos,android,restaurant,JPY,0,0,1,2,0
35082,321,19.34,16,MX,online,ios,utilities,USD,0,0,0,2,0
9696,2456,49.08,11,IN,pos,web,travel,GBP,0,0,1,2,0
22991,1938,38.51,15,DE,pos,web,restaurant,USD,0,0,1,4,0
22698,3437,17.84,4,GB,pos,web,fashion,USD,0,0,1,1,0
24047,3962,26.24,18,IN,pos,android,grocery,USD,0,0,1,0,0
21414,2678,52.26,20,MX,online,android,fashion,USD,0,1,0,0,0
21599,1748,74.9,18,US,pos,web,digital,GBP,0,0,1,2,0
36445,2108,225.37,16,GB,pos,android,restaurant,EUR,0,1,1,0,0
14460,3930,38.67,16,CA,mobile,card,utilities,USD,0,1,0,1,0
19259,4381,163.0,20,FR,mobile,web,fashion,EUR,0,0,0,1,1
22109,1034,16.44,17,GB,atm,web,grocery,USD,0,0,1,5,0
31248,3923,31.39,18,US,pos,ios,grocery,USD,0,0,1,0,0
16685,4050,51.24,13,US,pos,web,restaurant,CAD,0,0,1,4,0
27152,2936,10.81,12,US,online,web,fashion,USD,0,0,0,1,0
38127,4760,166.99,20,ES,online,ios,restaurant,USD,0,0,0,1,0
25557,2904,52.74,10,ES,pos,android,grocery,AUD,0,0,1,1,0
29408,4805,61.67,12,US,online,card,restaurant,CAD,0,1,0,1,0
11226,850,29.07,19,DE,online,web,grocery,GBP,0,0,0,3,0
12911,4905,23.84,18,CA,mobile,web,grocery,USD,0,0,0,2,0
35544,1734,163.62,10,SE,mobile,web,utilities,EUR,0,0,0,2,0
28808,647,110.12,0,IN,pos,web,restaurant,USD,0,0,1,2,0
35865,4809,35.09,6,US,pos,ios,travel,USD,0,0,1,0,0
40385,3441,97.81,16,IN,online,card,restaurant,EUR,0,0,0,0,0
38656,2196,42.23,18,CH,pos,web,fuel,GBP,0,0,1,1,0
16714,921,44.97,11,NL,pos,ios,electronics,USD,0,0,1,0,0
24375,3841,23.87,10,US,atm,android,digital,USD,0,0,1,2,0
4451,1731,24.02,23,ES,mobile,web,restaurant,USD,0,0,0,0,0
8436,2632,74.86,20,JP,online,ios,grocery,GBP,0,0,0,2,0
16567,3163,46.69,17,ES,mobile,android,restaurant,GBP,0,0,0,0,0
12968,2176,97.41,12,PL,mobile,web,restaurant,GBP,0,0,0,0,0
18014,3100,26.27,17,DE,pos,web,grocery,EUR,0,0,1,1,0
22321,1618,172.44,12,GB,online,ios,gaming,EUR,0,0,0,0,0
29563,4917,23.11,15,US,online,android,utilities,USD,0,0,0,2,0
39409,2538,12.85,13,GB,online,ios,fashion,USD,0,1,0,1,0
7883,2901,110.76,19,US,online,ios,fashion,AUD,0,0,0,3,0
1781,2656,27.19,4,CA,online,ios,restaurant,USD,0,0,0,0,0
23950,59,79.2,14,US,pos,ios,grocery,USD,0,0,1,0,0
36686,362,16.39,20,US,online,card,fuel,USD,0,0,0,1,0
13431,1676,23.25,19,MX,online,web,restaurant,USD,0,1,0,3,0
8198,2798,44.1,14,JP,mobile,android,fashion,USD,0,0,0,1,0
49162,3478,10.52,19,ES,online,web,grocery,JPY,0,0,0,3,0
558,3040,17.3,6,AU,pos,web,electronics,EUR,0,1,1,1,0
22874,3081,32.81,20,PL,mobile,web,digital,USD,0,0,0,1,0
47684,273,52.59,13,US,pos,web,grocery,CAD,0,0,1,1,0
44158,3215,84.15,14,FR,pos,web,digital,EUR,0,0,1,1,0
22058,1701,31.79,9,GB,pos,web,fuel,USD,0,0,1,0,0
4780,1076,48.87,13,ES,pos,ios,grocery,USD,0,0,1,2,0
15875,2114,52.35,13,DE,online,android,gaming,USD,0,0,0,1,0
17803,3643,28.12,23,US,online,web,fashion,EUR,0,0,0,1,0
37779,927,63.86,5,US,mobile,ios,fuel,EUR,0,0,0,1,0
16904,118,20.01,5,US,mobile,web,digital,GBP,0,0,0,0,0
16933,842,12.24,21,US,mobile,android,fashion,EUR,0,0,0,2,0
23125,641,52.35,10,CA,pos,ios,grocery,EUR,0,0,1,1,0
19444,3871,20.83,5,GB,pos,web,grocery,USD,0,0,1,2,0
13377,255,37.95,17,GB,pos,card,travel,USD,0,0,1,0,0
36649,2295,40.76,12,DE,pos,android,fuel,JPY,0,0,1,0,0
26208,3019,13.06,20,FR,pos,android,fuel,EUR,0,0,1,2,0
38895,4084,45.67,9,GB,pos,web,restaurant,USD,0,0,1,1,0
9999,1398,18.36,18,US,pos,web,utilities,USD,0,0,1,1,0
25679,2022,78.9,13,SE,atm,ios,fashion,USD,0,0,1,1,0
15584,361,13.11,14,GB,pos,ios,restaurant,EUR,0,0,1,1,0
33225,1105,42.34,15,MX,pos,web,grocery,USD,0,0,1,1,0
31144,2367,41.81,16,GB,mobile,ios,restaurant,GBP,0,0,0,1,0
40255,4287,98.81,7,US,online,web,grocery,EUR,0,0,0,1,0
30859,530,25.38,18,US,pos,android,fashion,USD,0,1,1,3,0
23242,2916,33.12,6,FR,online,card,restaurant,USD,0,0,0,0,0
47707,688,20.63,10,SE,pos,android,grocery,GBP,0,0,1,0,0
43008,2484,41.65,12,US,pos,card,electronics,USD,0,0,1,2,0
6610,1480,34.91,9,US,pos,android,grocery,USD,0,0,1,2,0
9527,805,46.96,8,FR,pos,android,grocery,USD,0,0,1,1,0
48460,4153,8.89,4,CA,online,web,utilities,USD,0,0,0,2,0
35859,1800,36.99,7,US,mobile,card,utilities,GBP,0,0,0,1,0
47503,1058,25.58,18,GB,pos,android,fuel,EUR,0,1,1,0,0
13611,421,26.58,19,DE,pos,ios,fashion,USD,0,0,1,0,0
24992,3579,24.38,19,US,mobile,android,electronics,USD,0,0,0,3,0
18664,358,52.81,12,DE,pos,card,fuel,USD,0,0,1,0,0
17489,1196,18.75,14,IT,mobile,android,digital,USD,0,0,0,1,0
23881,4667,19.17,4,US,pos,web,utilities,EUR,0,0,1,2,0
30446,4450,164.31,7,CA,mobile,web,digital,USD,0,0,0,1,0
37374,4793,55.85,7,US,online,android,restaurant,USD,0,0,0,0,0
